BRAND_NAME,TYPE,NIC,TAR,CO,LEN,FLTR,PACK,STRENGTH,STYLE,OTHER
MARLBOR,MENTHOL,1.1,14,16,98,F,HARD,REGULAR,,FSC
MARLBOR,MENTHOL,1.1,15,16,98,F,HARD,REGULAR,,PR
MARLBOR,MENTHOL,1,14,13,98,F,HARD,REGULAR,,
MARLBOR,MENTHOL,0.8,11,14,99,F,SOFT,LIGHT,,FSC
MARLBOR,MENTHOL,0.7,9,11,99,F,SOFT,LIGHT,,
Marshall M,MENTHOL,1.2,13,14,83,F,HARD,REGULAR,,
MAX,MENTHOL,1.5,17,15,120,F,SOFT,REGULAR,"120,F,SP,",
MERIDIAN,MENTHOL,0.9,14,19,85,F,SOFT,FULL FLAVOR,.,.
MERIDIAN,MENTHOL,0.8,10,14,85,F,SOFT,LIGHT,.,.
MERIDIAN,MENTHOL,0.8,10,15,100,F,SOFT,LIGHT,.,.
MERIT,MENTHOL,0.6,8,10,83,F,HARD,REGULAR,,PR
MERIT,MENTHOL,0.6,8,10,84,F,SOFT,LIGHT,,FSC
MERIT,MENTHOL,0.6,7,9,84,F,SOFT,LIGHT,,
MERIT,MENTHOL,0.4,4,6,84,F,SOFT,ULTRA LIGHT,,FSC
MERIT,MENTHOL,0.4,5,6,84,F,SOFT,ULTRA LIGHT,,
MERIT,MENTHOL,0.8,11,13,99,F,SOFT,LIGHT,,FSC
MERIT,MENTHOL,0.8,10,11,99,F,SOFT,LIGHT,,
MERIT,MENTHOL,0.5,6,8,99,F,SOFT,ULTRA LIGHT,,FSC
MERIT,MENTHOL,0.5,5,7,99,F,SOFT,ULTRA LIGHT,,
Misty,MENTHOL,0.7,9,10,100,F,HARD,LIGHT,,
Misty,MENTHOL,0.6,6,6,100,F,HARD,ULTRA LIGHT,,
Misty,MENTHOL,1,11,10,120,F,HARD,LIGHT,,
Monarch,MENTHOL,0.8,10,12,83,F,HARD,LIGHT,,
Monarch,MENTHOL,0.8,14,15,84,F,SOFT,FULL FLAVOR,,
Monarch,MENTHOL,0.7,10,12,84,F,SOFT,LIGHT,,
Monarch,MENTHOL,0.9,13,16,99,F,SOFT,FULL FLAVOR,,
Monarch,MENTHOL,0.7,9,11,99,F,SOFT,LIGHT,,
MONTCLA,MENTHOL,0.8,10,12,84,F,SOFT,LIGHT,.,
MONTCLA,MENTHOL,1.1,15,15,100,F,SOFT,FULL FLAVOR,.,
MONTCLA,MENTHOL,0.9,11,13,100,F,SOFT,LIGHT,.,
MONTEGO,MENTHOL,1,14,19,85,F,HARD,FULL FLAVOR,.,.
MONTEGO,MENTHOL,0.8,10,14,85,F,HARD,LIGHT,.,.
MONTEGO,MENTHOL,0.8,10,15,100,F,HARD,LIGHT,.,.
More,MENTHOL,0.8,9,8,98,F,HARD,LIGHT,,
More,MENTHOL,1.1,14,20,120,F,SOFT,FULL FLAVOR,,
More,MENTHOL,0.9,11,15,120,F,SOFT,LIGHT,,WHITE
More,MENTHOL,0.7,9,14,120,F,SOFT,LIGHT,,
Mustang,MENTHOL,0.8,14,15,84,F,SOFT,FULL FLAVOR,,
Mustang,MENTHOL,0.7,10,12,84,F,SOFT,LIGHT,,
Mustang,MENTHOL,0.9,14,18,98,F,HARD,FULL FLAVOR,,
Mustang,MENTHOL,0.8,10,11,98,F,HARD,LIGHT,,
Mustang,MENTHOL,0.9,13,16,99,F,SOFT,FULL FLAVOR,,
Mustang,MENTHOL,0.7,9,11,99,F,SOFT,LIGHT,,
NATURAL,MENTHOL,1.42,13.2,10,84,F,HARD,LIGHT,A8,A8
NATURAL,MENTHOL,1.52,14.5,12.7,84,F,HARD,LIGHT,A8,IST
NATURAL,MENTHOL,2.08,20.8,13.9,84,F,HARD,REGULAR,A8,A8
NATURAL,MENTHOL,2.3,23.2,17.4,84,F,HARD,REGULAR,A8,IST
NEWPORT,MENTHOL,0.8,9,10,80,F,HARD,LIGHT,"KING,F,H",
NEWPORT,MENTHOL,1,12,11,80,F,HARD,REGULAR,"KING,F,H",
NEWPORT,MENTHOL,1.2,17,15,80,F,HARD,REGULAR,"KING,F,H",
NEWPORT,MENTHOL,1.1,13,13,80,F,SOFT,REGULAR,"KING,F,S",
NEWPORT,MENTHOL,0.8,9,10,85,F,SOFT,LIGHT,"KING,F,S",
NEWPORT,MENTHOL,1.4,18,16,85,F,SOFT,REGULAR,"KING,F,S",25-PK
NEWPORT,MENTHOL,1.3,18,16,85,F,SOFT,REGULAR,"KING,F,S",
NEWPORT,MENTHOL,0.8,10,12,100,F,HARD,LIGHT,"100,F,HP",
NEWPORT,MENTHOL,1,12,12,100,F,HARD,LIGHT,"100,F,HP",
NEWPORT,MENTHOL,1,12,10,100,F,HARD,REGULAR,"SLIM,120",
NEWPORT,MENTHOL,1,12,9,100,F,HARD,LIGHT,"SLIM,100",
NEWPORT,MENTHOL,1,11,9,100,F,HARD,LIGHT,"SLIM,120",
NEWPORT,MENTHOL,1.2,14,15,100,F,HARD,REGULAR,"100,F,HP",
NEWPORT,MENTHOL,1.5,20,18,100,F,HARD,REGULAR,"100,F,HP",
NEWPORT,MENTHOL,1,12,12,100,F,SOFT,LIGHT,"100,F,SP,",
NEWPORT,MENTHOL,1.6,19,18,100,F,SOFT,REGULAR,"100,F,SP",25-PK
NEWPORT,MENTHOL,1.2,14,15,100,F,SOFT,REGULAR,"100,F,SP",
NEWPORT,MENTHOL,1.5,19,17,100,F,SOFT,REGULAR,"100,F,SP,",
Now,MENTHOL,0.1,1,2,84,F,SOFT,ULTRA LIGHT,,
Now,MENTHOL,0.2,2,3,100,F,SOFT,ULTRA LIGHT,,
Pall Mall,MENTHOL,0.9,11,9,85,F,HARD,LIGHT,,
Pall Mall,MENTHOL,0.9,10,9,100,F,HARD,LIGHT,,
PARLIAME,MENTHOL,1,15,15,79,F,HARD,FULL FLAVOR,,FSC
PARLIAME,MENTHOL,1,14,13,79,F,HARD,FULL FLAVOR,,
PARLIAME,MENTHOL,0.8,10,12,79,F,HARD,LIGHT,,FSC
PARLIAME,MENTHOL,0.7,10,11,79,F,HARD,LIGHT,,
PARLIAME,MENTHOL,0.5,6,8,79,F,HARD,ULTRA LIGHT,,FSC
PARLIAME,MENTHOL,0.5,6,8,79,F,HARD,ULTRA LIGHT,,
PARLIAME,MENTHOL,1,13,16,98,F,HARD,LIGHT,RC BOX,FSC
PARLIAME,MENTHOL,0.9,12,14,98,F,HARD,LIGHT,RC BOX,
PLAYERS,MENTHOL,0.8,10,10,83,F,HARD,LIGHT,,
PLAYERS,MENTHOL,0.8,12,13,83,F,HARD,REGULAR,,FSC
PLAYERS,MENTHOL,1,14,15,98,F,HARD,REGULAR,,FSC
PLAYERS,MENTHOL,1,13,11,98,F,HARD,REGULAR,,
PLAYERS,MENTHOL,0.8,10,13,99,F,SOFT,LIGHT,,
PYRAMID,MENTHOL,0.9,15,18,85,F,SOFT,FULL FLAVOR,.,.
PYRAMID,MENTHOL,1,15,21,100,F,SOFT,FULL FLAVOR,.,.
PYRAMID,MENTHOL,0.8,10,15,100,F,SOFT,LIGHT,.,.
QUALITY L,MENTHOL,0.8,10,14,85,F,SOFT,LIGHT,.,.
QUALITY L,MENTHOL,0.8,10,15,100,F,SOFT,LIGHT,.,.
QUEST 1 L,MENTHOL,0.5,9,11,85,F,HARD,LIGHT,.,.
QUEST 1 L,MENTHOL,0.6,11,15,85,F,HARD,LIGHT,.,.
QUEST 2 L,MENTHOL,0.3,9,11,85,F,HARD,LIGHT,.,.
QUEST 2 L,MENTHOL,0.4,12,18,85,F,HARD,LIGHT,.,.
QUEST 3 L,MENTHOL,0.03,11,18,85,F,HARD,LIGHT,.,.
QUEST 3 L,MENTHOL,0.04,9,11,85,F,HARD,LIGHT,.,.
RIVIERA,MENTHOL,1.1,15,15,84,F,HARD,FULL FLAVOR,.,
RIVIERA,MENTHOL,1.1,15,15,84,F,SOFT,FULL FLAVOR,.,
RIVIERA,MENTHOL,1.1,15,15,100,F,HARD,FULL FLAVOR,.,
RIVIERA,MENTHOL,1.1,15,15,100,F,SOFT,FULL FLAVOR,.,
Salem,MENTHOL,1.2,18,12,82,F,HARD,FULL FLAVOR,,
Salem,MENTHOL,0.7,9,9,82,F,HARD,LIGHT,,
Salem,MENTHOL,1.1,17,15,83,F,HARD,FULL FLAVOR,,
Salem,MENTHOL,0.8,10,11,83,F,HARD,LIGHT,,
Salem,MENTHOL,0.4,5,7,83,F,HARD,ULTRA LIGHT,,
Salem,MENTHOL,1.2,17,14,97,F,HARD,FULL FLAVOR,,
Salem,MENTHOL,0.7,8,9,97,F,HARD,LIGHT,,
Salem,MENTHOL,1.3,17,16,98,F,HARD,FULL FLAVOR,,
Salem,MENTHOL,0.8,9,8,98,F,HARD,LIGHT,SLIMS,
Salem,MENTHOL,0.7,8,10,98,F,HARD,LIGHT,,
Salem,MENTHOL,0.5,6,9,98,F,HARD,ULTRA LIGHT,,
SARATOG,MENTHOL,1,14,14,120,F,HARD,REGULAR,,FSC
SARATOG,MENTHOL,1,13,12,120,F,HARD,REGULAR,,
SATIN,MENTHOL,0.9,10,12,100,F,SOFT,REGULAR,"100,F,SP,",
Signature,MENTHOL,0.8,14,15,84,F,SOFT,FULL FLAVOR,,
Signature,MENTHOL,0.7,10,12,84,F,SOFT,LIGHT,,
Signature,MENTHOL,0.9,13,16,99,F,SOFT,FULL FLAVOR,,
Signature,MENTHOL,0.7,9,11,99,F,SOFT,LIGHT,,
SILVER EA,MENTHOL,0.9,14,19,85,F,HARD,FULL FLAVOR,.,.
SILVER EA,MENTHOL,0.8,10,14,85,F,HARD,LIGHT,.,.
SILVER EA,MENTHOL,1,15,21,100,F,SOFT,FULL FLAVOR,.,.
SILVER EA,MENTHOL,0.8,10,15,100,F,SOFT,LIGHT,.,.
SILVER EA,MENTHOL,0.8,10,11,120,F,HARD,LIGHT,.,.
SINCEREL,MENTHOL,0.8,10,15,100,F,SOFT,LIGHT,.,.
Smoke One,MENTHOL,0.9,13,16,99,F,SOFT,FULL FLAVOR,,
Smoke One,MENTHOL,0.7,9,11,99,F,SOFT,LIGHT,,
SONOMA,MENTHOL,1.1,15,15,84,F,HARD,FULL FLAVOR,.,
SONOMA,MENTHOL,0.9,10,12,84,F,HARD,LIGHT,.,
SONOMA,MENTHOL,1.1,15,15,100,F,SOFT,FULL FLAVOR,.,
SONOMA,MENTHOL,0.9,11,13,100,F,SOFT,LIGHT,.,
Sundance,MENTHOL,0.8,14,15,84,F,SOFT,FULL FLAVOR,,
Sundance,MENTHOL,0.7,10,12,84,F,SOFT,LIGHT,,
Sundance,MENTHOL,0.9,13,16,99,F,SOFT,FULL FLAVOR,,
Sundance,MENTHOL,0.7,9,11,99,F,SOFT,LIGHT,,
TOURNEY,MENTHOL,0.9,14,17,85,F,HARD,FULL FLAVOR,.,.
TOURNEY,MENTHOL,1,14,19,85,F,HARD,FULL FLAVOR,.,.
TOURNEY,MENTHOL,0.9,14,17,85,F,SOFT,FULL FLAVOR,.,.
TOURNEY,MENTHOL,0.7,10,13,85,F,SOFT,LIGHT,.,.
TOURNEY,MENTHOL,0.8,10,14,85,F,SOFT,LIGHT,.,.
TOURNEY,MENTHOL,1,15,19,100,F,HARD,FULL FLAVOR,.,.
TOURNEY,MENTHOL,1,15,21,100,F,HARD,FULL FLAVOR,.,.
TOURNEY,MENTHOL,0.8,10,15,100,F,HARD,LIGHT,.,.
TOURNEY,MENTHOL,0.8,10,15,100,F,HARD,LIGHT,.,.
TOURNEY,MENTHOL,0.8,10,15,100,F,SOFT,LIGHT,.,.
TOURNEY,MENTHOL,0.8,10,15,100,F,SOFT,LIGHT,.,.
TOURNEY,MENTHOL,0.9,11,11,120,F,HARD,LIGHT,.,.
TOURNEY,MENTHOL,1,12,12,120,F,HARD,LIGHT,.,.
Tri-Brand,MENTHOL,0.7,10,12,84,F,SOFT,LIGHT,,
Tri-Brand,MENTHOL,0.7,9,11,99,F,SOFT,LIGHT,,
TRUE,MENTHOL,0.5,5,5,85,F,SOFT,REGULAR,"KING,F,S",
TRUE,MENTHOL,0.7,7,7,100,F,SOFT,REGULAR,"100,F,SP,",
TRIUMPH,MENTHOL,0.4,4,5,85,F,SOFT,REGULAR,"KING,F,S",
TUSCANY,MENTHOL,1.1,15,15,84,F,HARD,FULL FLAVOR,.,
TUSCANY,MENTHOL,0.8,10,12,84,F,HARD,LIGHT,.,
TUSCANY,MENTHOL,0.9,11,13,100,F,HARD,LIGHT,.,
USA - FF 1,MENTHOL,1,15,20,100,F,SOFT,FULL FLAVOR,.,.
USA - FF K,MENTHOL,0.9,14,18,85,F,HARD,FULL FLAVOR,.,.
USA - LT 1,MENTHOL,0.8,10,16,100,F,SOFT,LIGHT,.,.
USA - LT K,MENTHOL,0.8,10,14,85,F,HARD,LIGHT,.,.
USA GOLD,MENTHOL,1.1,15,15,84,F,HARD,FULL FLAVOR,.,
USA GOLD,MENTHOL,1.1,15,15,84,F,SOFT,FULL FLAVOR,.,
USA GOLD,MENTHOL,0.8,10,12,84,F,SOFT,LIGHT,.,
USA GOLD,MENTHOL,1.1,15,15,100,F,HARD,FULL FLAVOR,.,
USA GOLD,MENTHOL,0.9,11,13,100,f,HARD,LIGHT,.,
USA GOLD,MENTHOL,1.1,15,15,100,f,SOFT,FULL FLAVOR,.,
USA GOLD,MENTHOL,0.9,11,13,100,F,SOFT,LIGHT,.,
Value Pride,MENTHOL,0.8,14,15,84,F,SOFT,FULL FLAVOR,,
Value Pride,MENTHOL,0.7,10,12,84,F,SOFT,LIGHT,,
Value Pride,MENTHOL,0.9,13,16,99,F,SOFT,FULL FLAVOR,,
Value Pride,MENTHOL,0.7,9,11,99,F,SOFT,LIGHT,,
Vantage,MENTHOL,0.7,9,9,84,F,SOFT,LIGHT,,
Vantage,MENTHOL,0.8,9,9,100,F,SOFT,LIGHT,,
VIRGINIA S,MENTHOL,0.7,9,10,98,F,HARD,LIGHT,,FSC
VIRGINIA S,MENTHOL,0.7,9,9,98,F,HARD,LIGHT,,
VIRGINIA S,MENTHOL,0.5,6,6,98,F,HARD,ULTRA LIGHT,,FSC
VIRGINIA S,MENTHOL,0.5,5,5,98,F,HARD,ULTRA LIGHT,,
VIRGINIA S,MENTHOL,0.6,7,6,98,F,HARD,REGULAR,SUP-SLIM,FSC
VIRGINIA S,MENTHOL,0.5,6,5,98,F,HARD,REGULAR,SUP-SLIM,
VIRGINIA S,MENTHOL,1,14,13,98,F,HARD,REGULAR,,FSC
VIRGINIA S,MENTHOL,1,14,12,98,F,HARD,REGULAR,,
VIRGINIA S,MENTHOL,1.1,15,13,98,F,SOFT,REGULAR,,FSC
VIRGINIA S,MENTHOL,1,14,12,98,F,SOFT,REGULAR,,
VIRGINIA S,MENTHOL,1,13,13,120,F,HARD,LIGHT,LUX,FSC
VIRGINIA S,MENTHOL,1,13,12,120,F,HARD,LIGHT,LUX,
VIRGINIA S,MENTHOL,0.5,6,7,120,F,HARD,ULTRA LIGHT,LUX,FSC
VIRGINIA S,MENTHOL,0.5,5,6,120,F,HARD,ULTRA LIGHT,LUX,
Winston,MENTHOL,1.3,15,13,83,F,HARD,FULL FLAVOR,,
Winston,MENTHOL,1.3,16,15,100,F,HARD,FULL FLAVOR,,
Worth,MENTHOL,0.9,15,16,84,F,SOFT,FULL FLAVOR,,
Worth,MENTHOL,0.7,10,12,84,F,SOFT,LIGHT,,
Worth,MENTHOL,0.9,13,16,99,F,SOFT,FULL FLAVOR,,
Worth,MENTHOL,0.7,9,11,99,F,SOFT,LIGHT,,
YOURS FF,MENTHOL,1,14,19,85,F,SOFT,FULL FLAVOR,.,.
YOURS FF,MENTHOL,1,15,21,100,F,SOFT,FULL FLAVOR,.,.
YOURS LT,MENTHOL,0.8,10,13,85,F,SOFT,LIGHT,.,.
YOURS LT,MENTHOL,0.8,10,15,100,F,SOFT,LIGHT,.,.
